country,neg_words,pos_words,nb_review
Afghanistan,0.5,2.0,4
Algeria,1.0,0.0,1
Andorra,0.0,0.0,2
Argentina,1.0,2.727272727272727,11
Ascension Island,2.5,5.0,6
Australia,2.1039307128580944,3.53564290473018,1501
Austria,2.9649484536082475,3.752577319587629,485
Bangladesh,0.6666666666666666,1.6666666666666667,3
Belarus,1.0100882723833544,1.0,793
Belgium,1.8052860488457678,2.257276681164269,2989
Bermuda,1.7333333333333334,2.6666666666666665,15
Bolivia,2.0,3.2,10
Bosnia and Herzegovina,1.0,1.0,3
Brazil,0.5272727272727272,1.0545454545454545,110
Bulgaria,0.6666666666666666,2.4444444444444446,9
Cambodia,2.4516129032258065,3.5806451612903225,31
Canada,1.7420726991492652,3.1125290023201857,5172
Chile,2.121212121212121,3.9393939393939394,33
China,1.2307692307692308,0.9230769230769231,13
Colombia,1.1428571428571428,3.2857142857142856,7
Costa Rica,1.0,5.0,1
Croatia,1.868178001679261,2.4307304785894206,1191
Cyprus,0.88,1.68,25
Czech Republic,0.9546351084812623,1.606508875739645,1014
Denmark,1.5797745571658615,2.168631239935588,15525
Dominican Republic,0.2647058823529412,0.0,34
Ecuador,0.5,2.0,2
El Salvador,0.6216216216216216,1.5945945945945945,37
England,1.7359361357116128,2.9479855307471623,8017
Estonia,2.0872751499000666,3.0842771485676215,3002
Faroe Islands,1.8031088082901554,4.015544041450777,193
Finland,1.3101991550995775,1.8811104405552204,4971
France,0.9206145966709347,1.764404609475032,781
Germany,1.2632368703108252,1.5302250803858521,9330
Greece,1.6258064516129032,2.529032258064516,155
Greenland,0.004545454545454545,0.022727272727272728,220
Guam,0.6666666666666666,2.0,9
Hong Kong,7.264705882352941,12.617647058823529,34
Hungary,1.1128571428571428,1.6428571428571428,700
Iceland,0.8953488372093024,2.302325581395349,86
India,0.6666666666666666,1.8571428571428572,21
Indonesia,1.0,0.6,5
Ireland,1.8717579250720462,3.514985590778098,3470
Isle of Man,2.0,1.5,2
Israel,1.636174636174636,1.711018711018711,962
Italy,0.8976458546571137,1.5609007164790174,977
Japan,1.4906666666666666,2.7386666666666666,375
Jersey,3.0,1.0,1
Kazakhstan,1.0666666666666667,2.7333333333333334,15
Laos,1.3333333333333333,2.6666666666666665,3
Latvia,1.5056179775280898,2.5112359550561796,178
Liechtenstein,0.0,2.0,1
Lithuania,1.1566820276497696,2.064516129032258,217
Luxembourg,1.4482758620689655,2.4022988505747125,87
Macedonia,0.0,1.0,1
Malaysia,2.7790697674418605,2.604651162790698,86
Marshall Islands,0.7857142857142857,1.1428571428571428,14
Mexico,0.78125,2.28125,160
Moldova,1.6590909090909092,2.196969696969697,132
Monaco,0.0,1.0,1
Montenegro,0.0,0.0,4
Mozambique,0.7222222222222222,1.75,36
Netherlands,1.7226753670473083,2.5113027266371475,4291
New Zealand,1.6391752577319587,2.1108247422680413,388
Nigeria,2.0,5.0,1
Norfolk Island,0.0,0.0,17
North Korea,0.3333333333333333,2.0,3
Northern Ireland,1.451398135818908,2.1491344873502,751
Norway,1.6956425499620542,2.5389893751581076,31624
Panama,2.0,4.0,1
Paraguay,1.0,2.0,2
Peru,2.0,2.3333333333333335,3
Philippines,1.0,2.6818181818181817,22
Poland,0.4839549002601908,0.7684301821335646,98005
Portugal,1.3990825688073394,1.9220183486238531,218
Puerto Rico,0.5,1.5,2
Romania,2.16,2.976,125
Russia,0.9548022598870056,1.152542372881356,177
Saint Helena,2.7698412698412698,2.5714285714285716,378
Saudi Arabia,2.0,12.0,1
Scotland,1.419157608695652,2.495244565217391,1472
Serbia,1.3421052631578947,1.8771929824561404,114
Singapore,1.2222222222222223,5.555555555555555,9
Slovak Republic,1.360701754385965,1.8385964912280701,1425
Slovakia,0.3333333333333333,0.6666666666666666,3
Slovenia,2.2194174757281555,3.9087378640776698,515
South Africa,1.9322033898305084,2.6271186440677967,59
South Korea,1.2727272727272727,2.909090909090909,11
Spain,0.8385370205173952,1.2586975914362177,1121
Sweden,1.521639378454479,1.610908332464282,9589
Switzerland,1.7573385518590998,2.544031311154599,511
Taiwan,0.56,2.88,25
Tanzania,0.3333333333333333,2.0,3
Thailand,1.0614525139664805,2.1284916201117317,179
Turkey,1.7142857142857142,1.4761904761904763,42
Ukraine,1.1860902255639099,1.731203007518797,532
United Arab Emirates,1.0,5.0,1
"United States, Alabama",1.7392857142857143,2.967857142857143,280
"United States, Alaska",1.360655737704918,2.4918032786885247,61
"United States, Arizona",1.666083916083916,3.687062937062937,572
"United States, Arkansas",1.2272727272727273,3.484848484848485,66
"United States, California",1.7419354838709677,3.092414995640802,2294
"United States, Colorado",2.4522111269614837,3.582025677603424,701
"United States, Connecticut",1.6026936026936027,3.3501683501683504,297
"United States, Delaware",2.289156626506024,3.8433734939759034,83
"United States, Florida",1.8056188306757783,3.3394077448747153,1317
"United States, Georgia",1.7638376383763839,3.5608856088560885,542
"United States, Hawaii",1.903225806451613,2.7096774193548385,31
"United States, Idaho",1.6598360655737705,3.1065573770491803,244
"United States, Illinois",1.8615654205607477,3.40303738317757,1712
"United States, Indiana",1.6109422492401215,3.0790273556231003,658
"United States, Iowa",1.7899159663865547,3.8711484593837535,357
"United States, Kansas",1.8032786885245902,3.251366120218579,183
"United States, Kentucky",1.5601659751037344,3.1867219917012446,241
"United States, Louisiana",1.5221238938053097,2.8849557522123894,113
"United States, Maine",1.9230769230769231,3.5384615384615383,91
"United States, Maryland",1.606896551724138,3.0482758620689654,580
"United States, Massachusetts",1.6494623655913978,3.0129032258064514,465
"United States, Michigan",1.8911651728553136,3.795134443021767,781
"United States, Minnesota",1.7537227949599083,2.990836197021764,873
"United States, Mississippi",1.2641509433962264,3.056603773584906,53
"United States, Missouri",1.7078947368421054,3.3342105263157893,380
"United States, Montana",2.240740740740741,4.388888888888889,54
"United States, Nebraska",1.382716049382716,2.7777777777777777,162
