country,neg_words,pos_words,nb_review
Abkhazia,7.0,4.0,1
Argentina,0.75,0.4166666666666667,12
Ascension Island,0.9,2.3,10
Australia,1.9356223175965666,3.2467811158798283,466
Austria,2.951219512195122,4.024390243902439,41
Belarus,0.9285714285714286,2.142857142857143,14
Belgium,2.2063106796116503,2.6565533980582523,824
Bermuda,1.6666666666666667,3.5,6
Bolivia,2.2465753424657535,3.863013698630137,73
Brazil,0.23255813953488372,0.5581395348837209,43
Bulgaria,1.0,0.0,2
Cambodia,2.0595238095238093,3.7738095238095237,84
Canada,1.7722050648548486,3.1176034589252626,8095
Cayman Islands,2.0,4.0,1
Chile,2.4166666666666665,3.6666666666666665,12
China,1.3636363636363635,2.0454545454545454,22
Colombia,1.0,1.0,1
Croatia,1.6507936507936507,1.8571428571428572,63
Cyprus,1.3,1.2,10
Czech Republic,1.1904761904761905,1.619047619047619,42
Denmark,1.5674143455755485,1.9783090953906828,4057
Dominican Republic,0.1111111111111111,0.0,9
Ecuador,0.7142857142857143,2.2857142857142856,7
El Salvador,0.8952380952380953,1.561904761904762,105
England,1.8294946717084908,3.1718803712616017,2909
Estonia,1.9064748201438848,3.064748201438849,139
Faroe Islands,2.020408163265306,2.6530612244897958,49
Finland,1.427433628318584,2.2327433628318585,1130
France,0.7647058823529411,1.6838235294117647,136
Germany,1.4189315838800376,2.349578256794752,1067
Greece,1.7794117647058822,3.2794117647058822,68
Greenland,0.0,1.0,1
Guam,0.8431372549019608,1.8235294117647058,51
Guatemala,3.0,2.0,1
Hawaii,2.0,4.0,1
Honduras,2.0,7.0,1
Hong Kong,5.230769230769231,7.923076923076923,13
Hungary,1.7647058823529411,2.7254901960784315,51
Iceland,1.5666666666666667,2.3,30
India,0.8636363636363636,2.5454545454545454,22
Indonesia,0.75,0.5,4
Ireland,1.5826086956521739,2.3217391304347825,115
Isle of Man,1.75,3.0,8
Israel,1.378076062639821,1.8590604026845639,447
Italy,1.1413612565445026,2.06282722513089,191
Japan,1.3799283154121864,3.025089605734767,279
Jersey,2.0,0.0,1
Kenya,2.0,2.0,2
Latvia,1.4705882352941178,2.9411764705882355,17
Lithuania,2.75,2.75,4
Luxembourg,2.1875,2.6875,16
Malaysia,2.4615384615384617,2.3076923076923075,26
Malta,1.0,4.0,1
Marshall Islands,1.0,1.0,1
Mauritius,1.5,1.0,2
Mexico,0.9081632653061225,2.1530612244897958,98
Moldova,1.3448275862068966,2.103448275862069,29
Mozambique,0.6341463414634146,2.158536585365854,82
Netherlands,1.6350574712643677,2.3151340996168583,1044
New Zealand,1.6666666666666667,3.026666666666667,75
