country,neg_words,pos_words,nb_review
Afghanistan,3.0,6.0,1
Algeria,1.0,2.2,5
Andorra,2.230769230769231,5.3076923076923075,13
Argentina,0.11764705882352941,0.7647058823529411,17
Ascension Island,1.2352941176470589,3.0588235294117645,17
Australia,2.059092800665834,3.7503121098626715,2403
Austria,2.0064,2.7568,625
Belarus,1.3373015873015872,1.9246031746031746,252
Belgium,2.144904458598726,2.821656050955414,2512
Bermuda,1.4054054054054055,2.7027027027027026,37
Bolivia,2.7058823529411766,4.0588235294117645,17
Bosnia and Herzegovina,2.0,1.0,1
Brazil,0.36174636174636177,0.8835758835758836,481
Bulgaria,1.0454545454545454,1.9545454545454546,22
Cambodia,1.7407407407407407,4.185185185185185,27
Canada,1.8268255578093306,3.239097363083164,7888
Cayman Islands,1.0,3.2,5
Chile,2.08125,4.1,160
China,1.3835616438356164,1.6986301369863013,73
Colombia,0.75,4.375,8
Croatia,2.0185643564356437,2.417079207920792,1616
Cyprus,0.8041237113402062,1.6597938144329898,97
Czech Republic,1.3314659197012138,1.8823529411764706,1071
Denmark,1.4585199182046438,2.0718038982217277,77266
Dominican Republic,0.075,0.25,40
Ecuador,0.4,1.8,5
El Salvador,0.5393258426966292,1.348314606741573,89
England,1.8287596048298573,3.1131845346993536,8199
Estonia,2.0613636363636365,3.1210227272727273,1760
Faroe Islands,1.7335958005249343,3.2329396325459316,1524
Finland,1.522121014964216,2.2036434612882236,9222
France,0.9950413223140496,1.5975206611570247,1210
Germany,1.2220881318529757,1.7456037514654161,29002
Greece,1.3356236786469344,2.5396405919661733,1892
Greenland,0.0,0.0,3
Guam,1.3846153846153846,4.076923076923077,13
Guatemala,2.0,1.0,2
Hong Kong,5.961538461538462,10.546153846153846,260
Hungary,1.0986547085201794,1.9408071748878923,1115
Iceland,1.2276119402985075,1.955223880597015,268
India,0.7727272727272727,2.5,22
Indonesia,0.525,0.75,40
Ireland,1.5031645569620253,3.161392405063291,316
Israel,1.6237188872620791,1.8235724743777453,1366
Italy,0.8905919661733616,1.7700845665961944,1892
Japan,1.3667481662591687,3.19559902200489,409
Jordan,0.5,3.5,2
Kazakhstan,1.0,5.0,3
Kenya,0.0,2.0,1
Latvia,1.8761467889908257,2.802752293577982,218
Lebanon,0.0,1.0,2
Lithuania,1.4473684210526316,2.8421052631578947,114
Luxembourg,1.7545126353790614,4.55956678700361,277
Malaysia,2.946341463414634,2.4634146341463414,205
Marshall Islands,1.1111111111111112,1.3444444444444446,90
Mexico,1.0,2.442396313364055,217
Moldova,1.5775401069518717,2.336898395721925,187
Montserrat,1.0,3.0,1
Morocco,1.0,2.0,1
Mozambique,0.7692307692307693,1.6923076923076923,26
Netherlands,1.4964214478470022,2.315264578200164,8523
New Zealand,1.5812395309882747,1.9949748743718594,597
Norfolk Island,0.0,0.0,2
North Korea,1.4285714285714286,2.0,14
Northern Ireland,1.5454545454545454,2.1717171717171717,99
Norway,1.6100314375535867,2.489496999142612,13996
Panama,1.4285714285714286,4.714285714285714,7
Peru,1.0,0.0,7
Philippines,1.5,2.2,10
Poland,0.8886756238003839,1.5031989763275753,3126
Portugal,1.7563218390804598,2.6206896551724137,435
Puerto Rico,0.875,3.5,8
Romania,1.9661654135338347,3.530075187969925,266
Russia,0.7561837455830389,1.0318021201413428,283
Saint Helena,1.6666666666666667,2.6666666666666665,3
Saudi Arabia,0.0,6.0,1
Scotland,1.5267653758542141,2.7329157175398633,1756
Serbia,1.4585987261146496,2.299363057324841,157
Singapore,3.0675675675675675,6.864864864864865,74
Slovak Republic,1.2707622298065984,1.9431171786120591,879
Slovakia,0.5,1.5,2
Slovenia,1.8941908713692945,3.7136929460580914,482
South Africa,1.4736842105263157,2.8684210526315788,152
South Korea,0.9230769230769231,3.051282051282051,39
Spain,0.7999124343257443,1.4281961471103328,2284
Sweden,1.4775756625372432,1.6128273482828916,12754
Switzerland,1.7374517374517375,2.843243243243243,1295
Syria,2.0,3.0,1
Taiwan,1.3055555555555556,2.5277777777777777,72
Thailand,0.9847328244274809,2.145038167938931,262
Turkey,1.1417910447761195,1.9477611940298507,134
Ukraine,1.2891566265060241,2.0602409638554215,83
"United States, Alabama",1.7660818713450293,3.198830409356725,684
"United States, Alaska",1.2640449438202248,2.544943820224719,178
"United States, Arizona",1.615548455804047,3.6347177848775294,939
"United States, Arkansas",1.587719298245614,3.3421052631578947,114
"United States, California",1.6465452731354453,3.5155899226739837,4009
"United States, Colorado",2.0540111199364577,3.856235107227959,1259
"United States, Connecticut",1.5843373493975903,3.2319277108433737,332
"United States, Delaware",1.6722689075630253,3.865546218487395,119
"United States, Florida",1.6436631944444444,3.5190972222222223,2304
"United States, Georgia",1.718066743383199,3.9390103567318757,869
"United States, Hawaii",1.3529411764705883,3.5098039215686274,51
"United States, Idaho",1.521829521829522,3.291060291060291,481
"United States, Illinois",1.7116788321167884,3.734793187347932,2466
"United States, Indiana",1.5614617940199336,3.4571428571428573,1505
"United States, Iowa",1.6846689895470384,3.9738675958188154,574
"United States, Kansas",1.6096096096096095,4.003003003003003,333
"United States, Kentucky",1.3729508196721312,3.1290983606557377,488
"United States, Louisiana",1.6023391812865497,3.6198830409356724,171
"United States, Maine",1.7234042553191489,3.9361702127659575,141
"United States, Maryland",1.5386138613861386,3.6376237623762377,1010
"United States, Massachusetts",1.8595744680851063,3.7347517730496453,705
"United States, Michigan",1.999084249084249,4.264652014652015,1092
"United States, Minnesota",1.6585365853658536,3.592334494773519,1148
"United States, Mississippi",1.355263157894737,3.75,76
"United States, Missouri",1.7109181141439207,3.966501240694789,806
"United States, Montana",1.7049180327868851,2.918032786885246,61
"United States, Nebraska",1.6754966887417218,3.3609271523178808,302
"United States, Nevada",1.0805555555555555,3.1638888888888888,360
"United States, New Hampshire",1.7439759036144578,3.674698795180723,332
"United States, New Jersey",1.6596267190569745,3.272593320235756,2036
"United States, New Mexico",1.5895522388059702,3.6865671641791047,134
"United States, New York",1.5753493013972055,3.4271457085828345,2004
"United States, North Carolina",1.7024567788898999,3.564149226569609,1099
"United States, North Dakota",0.8958333333333334,2.1875,48
"United States, Ohio",1.7155963302752293,3.7660550458715596,1744
"United States, Oklahoma",1.7446808510638299,3.7925531914893615,188
"United States, Oregon",1.4647302904564314,3.4522821576763487,723
"United States, Pennsylvania",1.7094122482531853,3.429099876695438,2433
"United States, Rhode Island",2.123076923076923,3.169230769230769,65
"United States, South Carolina",1.6485355648535565,4.02092050209205,239
"United States, South Dakota",2.0476190476190474,2.4761904761904763,21
"United States, Tennessee",1.560747663551402,3.2258566978193146,642
"United States, Texas",1.3905739617358843,2.6556229584694355,2143
"United States, Utah",1.124031007751938,3.007751937984496,129
"United States, Vermont",1.924731182795699,5.204301075268817,186
"United States, Virginia",1.6275331935709294,3.3165618448637315,1431
"United States, Washington",1.6537199124726476,3.75382932166302,1828
"United States, West Virginia",1.208695652173913,3.034782608695652,115
"United States, Wisconsin",1.689908256880734,3.589908256880734,1090
"United States, Wyoming",2.878787878787879,5.303030303030303,33
Uruguay,1.6666666666666667,2.8333333333333335,6
Venezuela,4.411764705882353,7.705882352941177,51
Wales,1.8666666666666667,3.933333333333333,30
