country,neg_words,pos_words,nb_review
Afghanistan,2.0,2.0,2
Albania,0.0,2.0,1
Argentina,0.17647058823529413,0.7647058823529411,17
Ascension Island,1.1111111111111112,3.5925925925925926,27
Australia,1.878121878121878,4.141858141858142,2002
Austria,2.8434782608695652,4.591304347826087,115
Belarus,1.1666666666666667,1.9791666666666667,48
Belgium,2.1221964423820574,3.2266047950502705,1293
Bermuda,0.8181818181818182,3.5454545454545454,11
Bolivia,2.806451612903226,3.903225806451613,62
Brazil,0.4918918918918919,1.2162162162162162,185
Cambodia,1.9454545454545455,5.4,55
Canada,1.6868404437629656,3.557319383061243,11087
Cayman Islands,0.5,1.0,2
Chile,2.696969696969697,4.484848484848484,33
China,1.1636363636363636,2.2,55
Croatia,1.5523809523809524,2.5238095238095237,105
Cyprus,1.0,1.528735632183908,87
Czech Republic,1.2411764705882353,2.0941176470588236,170
Denmark,1.550912006414111,2.2963519743435556,9978
Dominican Republic,0.2,0.0,5
Ecuador,0.2857142857142857,2.4285714285714284,7
El Salvador,0.5132275132275133,1.7936507936507937,189
England,1.8260524225575854,3.636616362192216,5036
Estonia,1.9392857142857143,3.8642857142857143,280
Faroe Islands,1.7261904761904763,4.345238095238095,84
Finland,1.4393505253104106,2.559694364851958,3141
France,0.949685534591195,2.5817610062893084,318
Germany,1.251728907330567,2.2095435684647304,1446
Greece,1.5740740740740742,3.2037037037037037,270
Guam,0.55,2.4,20
Hong Kong,3.8449612403100777,7.426356589147287,129
Hungary,1.0738255033557047,1.9865771812080537,149
Iceland,1.375,2.5,48
India,0.8695652173913043,2.9130434782608696,23
Indonesia,0.625,0.75,8
Iraq,2.0,1.0,1
Ireland,1.301980198019802,3.49009900990099,202
Isle of Man,0.3333333333333333,4.666666666666667,3
Israel,1.342327150084317,2.09106239460371,1186
Italy,0.9011494252873563,2.0597701149425287,435
Japan,1.4719101123595506,3.689138576779026,1335
Jersey,0.0,5.0,1
Latvia,1.7722772277227723,3.0297029702970297,101
Lithuania,0.6,1.4,5
Luxembourg,2.44,4.36,25
Malaysia,3.1204819277108435,2.6987951807228914,166
Mexico,1.3461538461538463,2.1503496503496504,286
Moldova,1.35,1.85,20
Mozambique,0.6415094339622641,2.2264150943396226,53
Netherlands,1.5446696696696696,2.599099099099099,2664
New Zealand,1.5176211453744493,3.6211453744493394,454
Norfolk Island,0.0,1.0,1
North Korea,1.2727272727272727,2.272727272727273,11
Northern Ireland,1.3428571428571427,2.085714285714286,35
Norway,1.6494736842105264,3.037894736842105,2850
Pakistan,0.5,4.5,2
Panama,0.46153846153846156,2.0,13
Peru,0.5,0.0,2
Philippines,1.0588235294117647,2.588235294117647,34
Poland,0.6907730673316709,1.8216957605985038,802
Portugal,1.7304347826086957,3.5217391304347827,115
Puerto Rico,1.4285714285714286,5.714285714285714,7
Romania,2.12,3.59,100
Russia,0.2,1.8,5
Saudi Arabia,1.0,7.5,2
Scotland,1.3128119800332778,2.75540765391015,1202
Serbia,1.619047619047619,3.142857142857143,21
Singapore,3.197530864197531,6.160493827160494,81
Slovak Republic,1.4252873563218391,3.0919540229885056,87
Slovenia,2.6774193548387095,5.419354838709677,31
South Africa,1.880952380952381,3.5952380952380953,42
South Korea,1.25,2.7857142857142856,28
Spain,0.6293103448275862,1.2598522167487685,812
