country,neg_words,pos_words,nb_review
Afghanistan,2.0,3.0,1
Algeria,0.5555555555555556,2.4444444444444446,9
Andorra,1.0,1.6,5
Argentina,0.0,0.0,7
Ascension Island,2.5,2.25,4
Australia,1.9905234657039712,3.4390794223826715,2216
Austria,2.4433734939759035,3.2602409638554217,415
Belarus,1.0125,1.3375,160
Belgium,1.9346929919722282,2.4460837491863745,4609
Bermuda,1.8615384615384616,2.923076923076923,65
Bolivia,3.0,3.875,8
Bosnia and Herzegovina,0.0,3.0,1
Botswana,0.5,4.0,2
Brazil,0.6590909090909091,1.3954545454545455,220
Bulgaria,0.875,1.875,8
Cambodia,1.375,3.28125,32
Canada,1.974993685274059,3.254609749936853,7918
Chile,1.875,3.2916666666666665,48
China,1.0689655172413792,2.7586206896551726,29
Colombia,1.8333333333333333,4.666666666666667,12
Croatia,2.0317241379310347,2.486896551724138,1450
Cuba,0.0,0.0,1
Cyprus,1.0887096774193548,1.8951612903225807,124
Czech Republic,1.3186180422264875,1.8637236084452975,521
Denmark,1.4762923279894455,2.0096349898053014,100052
Dominican Republic,0.16666666666666666,0.16666666666666666,18
Ecuador,0.5,3.0,2
El Salvador,0.4857142857142857,1.2285714285714286,35
England,1.9368090452261306,3.1290201005025127,7960
Estonia,2.177078440582433,3.0098637858149364,2129
Faroe Islands,1.7533104462972045,3.5679254536537517,2039
Finland,1.53178546081314,2.0960154111325155,9863
France,1.1089303238469088,1.971540726202159,1019
French Guiana,0.625,1.75,8
Germany,1.1963084022303403,1.4987502403383965,5201
Greece,1.4671717171717171,1.7247474747474747,396
Greenland,0.0,0.0,2
Hong Kong,5.508670520231214,9.624277456647398,173
Hungary,1.0018939393939394,1.6382575757575757,528
Iceland,1.0246913580246915,2.123456790123457,81
India,0.375,2.5,8
Indonesia,0.7857142857142857,0.42857142857142855,14
Ireland,1.7436974789915967,3.1176470588235294,238
Israel,1.6727616645649432,1.521437578814628,1586
Italy,0.730617756273208,1.3429166197817035,17774
Ivory Coast,0.0,0.0,1
Japan,1.5473684210526315,3.388157894736842,760
Kazakhstan,0.5,2.5,2
Latvia,1.8222222222222222,2.7925925925925927,135
Lithuania,1.3333333333333333,2.1904761904761907,84
Luxembourg,1.6687898089171975,4.0,157
Malaysia,2.8260869565217392,2.1869565217391305,230
Malta,0.75,3.75,4
Marshall Islands,1.1111111111111112,1.0,9
Mauritius,2.25,2.0,4
Mexico,1.0458715596330275,2.238532110091743,109
Moldova,1.7169811320754718,2.0125786163522013,159
Mongolia,0.5,2.0,2
Montenegro,0.0,0.0,1
Mozambique,0.43478260869565216,1.1304347826086956,23
Namibia,0.5,0.5,2
Netherlands,1.6475821495192997,2.221552590041613,6969
New Zealand,1.4944237918215613,2.386617100371747,269
Norfolk Island,0.0,0.0,6
North Korea,1.1818181818181819,1.4545454545454546,11
Northern Ireland,1.621212121212121,1.8484848484848484,66
Norway,1.654577596828628,2.5612578346815233,18667
Pakistan,1.0,2.0,1
Panama,2.6666666666666665,2.3333333333333335,6
Papua New Guinea,1.0,5.0,1
Paraguay,0.0,6.0,1
Peru,0.75,0.625,8
Philippines,1.0,1.5,2
Poland,0.806923076923077,1.478076923076923,2600
Portugal,1.7809523809523808,2.4095238095238094,210
Puerto Rico,1.0,1.0,1
Romania,2.1414141414141414,2.3838383838383836,99
Russia,0.9949494949494949,1.2777777777777777,198
San Marino,0.4,0.0,5
Saudi Arabia,1.0,10.0,1
Scotland,1.48447789275635,2.469426152398871,2126
Serbia,1.675257731958763,2.365979381443299,194
Singapore,3.0476190476190474,6.523809523809524,21
Slovak Republic,1.3421052631578947,1.8927125506072875,494
Slovenia,2.372670807453416,4.003105590062112,322
South Africa,1.632183908045977,2.6551724137931036,87
South Korea,0.875,2.25,8
Spain,0.8062227074235808,1.2887554585152838,1832
Sweden,1.518211068211068,1.521171171171171,15540
Switzerland,1.8427128427128427,2.6645021645021645,1386
Taiwan,1.9473684210526316,2.9473684210526314,19
Tanzania,1.5,6.5,2
Thailand,1.2186495176848875,2.315112540192926,311
Turkey,1.1645569620253164,1.8734177215189873,79
Ukraine,1.4871794871794872,1.7179487179487178,39
"United States, Alabama",2.173202614379085,3.7892156862745097,612
"United States, Alaska",1.2180851063829787,1.7819148936170213,188
"United States, Arizona",2.085899513776337,3.9303079416531603,617
"United States, Arkansas",1.8627450980392157,3.8627450980392157,51
"United States, California",1.9119153294639808,2.96517582792762,2929
"United States, Colorado",2.4095112285336855,3.7186261558784675,757
"United States, Connecticut",2.111111111111111,3.185185185185185,189
"United States, Delaware",2.5384615384615383,3.6025641025641026,78
"United States, Florida",2.0377229080932784,3.4410150891632374,1458
"United States, Georgia",2.0950413223140494,3.6673553719008263,484
"United States, Hawaii",1.8846153846153846,3.576923076923077,26
"United States, Idaho",1.803030303030303,2.8585858585858586,198
"United States, Illinois",1.975108225108225,3.435064935064935,924
"United States, Indiana",2.1176470588235294,3.3552036199095023,442
"United States, Iowa",1.8294573643410852,2.8333333333333335,258
"United States, Kansas",2.3252032520325203,3.7642276422764227,123
"United States, Kentucky",1.3649289099526067,2.3317535545023698,211
"United States, Louisiana",2.0373831775700935,3.514018691588785,107
"United States, Maine",2.130841121495327,3.8317757009345796,107
"United States, Maryland",2.026874115983027,3.2432814710042432,707
"United States, Massachusetts",2.390092879256966,3.8390092879256965,323
"United States, Michigan",2.497560975609756,4.082926829268293,410
"United States, Minnesota",1.799097065462754,3.0124153498871333,886
"United States, Mississippi",2.1,3.45,20
"United States, Missouri",1.9534883720930232,3.7364341085271318,258
"United States, Montana",2.1785714285714284,3.392857142857143,28
"United States, Nebraska",1.6987951807228916,2.855421686746988,83
"United States, Nevada",1.2039800995024876,2.91044776119403,201
"United States, New Hampshire",2.1483516483516483,3.2142857142857144,182
"United States, New Jersey",1.546950629235237,2.553727008712488,1033
"United States, New Mexico",2.054054054054054,2.72972972972973,37
"United States, New York",1.6968796433878157,2.8937592867756314,1346
"United States, North Carolina",1.9325301204819276,2.7867469879518074,830
"United States, North Dakota",0.8666666666666667,2.066666666666667,15
"United States, Ohio",2.176913425345044,3.682559598494354,797
"United States, Oklahoma",1.4814814814814814,2.6666666666666665,54
"United States, Oregon",1.6075581395348837,3.2063953488372094,344
"United States, Pennsylvania",2.3413729128014844,3.3401360544217686,1617
"United States, Rhode Island",1.8695652173913044,2.0434782608695654,23
"United States, South Carolina",1.9333333333333333,3.5166666666666666,60
"United States, South Dakota",1.125,3.625,8
"United States, Tennessee",1.879120879120879,2.7664835164835164,364
"United States, Texas",1.4137492043284532,1.8516868236791852,1571
"United States, Utah",1.1375,2.4625,80
"United States, Vermont",2.5535714285714284,4.392857142857143,56
"United States, Virginia",1.9371316306483302,2.849705304518664,1018
"United States, Washington",1.7966772151898733,2.9762658227848102,1264
"United States, West Virginia",1.3333333333333333,1.7575757575757576,33
"United States, Wisconsin",2.2504065040650407,3.816260162601626,615
"United States, Wyoming",2.8372093023255816,4.232558139534884,43
Venezuela,4.640449438202247,6.044943820224719,89
Vietnam,2.0,3.0,1
Wales,1.5454545454545454,2.272727272727273,11
nan,1.5,3.0,2
