country,neg_words,pos_words,nb_review
Argentina,0.375,0.125,8
Ascension Island,3.0,1.0,1
Australia,2.0775862068965516,3.3189655172413794,928
Austria,2.9066339066339064,4.11056511056511,407
Belarus,1.0558659217877095,1.318435754189944,179
Belgium,2.1009174311926606,2.6816173972137274,2943
Belize,3.0,0.0,1
Bermuda,1.7291666666666667,3.125,48
Bolivia,2.3333333333333335,4.0,3
Bosnia and Herzegovina,0.4482758620689655,0.5862068965517241,29
Brazil,0.42857142857142855,1.0178571428571428,56
Bulgaria,0.8333333333333334,1.7222222222222223,18
Cambodia,1.1666666666666667,3.3333333333333335,6
Canada,1.9101847872797593,3.0438332617103567,4654
Chile,2.0229885057471266,3.4942528735632186,87
China,1.0,0.9714285714285714,35
Colombia,1.0,3.0,19
Croatia,2.0712392312789927,2.5202120609675283,3018
Cyprus,0.8444444444444444,1.6,45
Czech Republic,1.3874239350912778,1.975659229208925,493
Denmark,1.4570953737620405,2.105447022113689,29484
Dominican Republic,0.46153846153846156,0.0,13
Ecuador,0.6923076923076923,1.7692307692307692,13
El Salvador,0.7304347826086957,1.1217391304347826,115
England,1.8788005578800557,3.100139470013947,7170
Estonia,2.226288502592254,3.11222933821287,6558
Faroe Islands,1.7357798165137615,3.2844036697247705,545
Finland,1.577309645757881,2.112766003043096,46663
France,1.2359735973597359,1.9372937293729373,606
Germany,1.2774760796483062,1.708559606930437,3867
Ghana,3.5,5.0,2
Greece,1.6136363636363635,2.5162337662337664,308
Greenland,0.0,0.0,7
Guatemala,0.8,2.35,20
Honduras,1.0,1.0,1
Hong Kong,4.524271844660194,7.019417475728155,103
Hungary,1.2860040567951319,1.8316430020283976,493
Iceland,1.4285714285714286,1.4675324675324675,77
India,1.0,2.5,10
Indonesia,0.8333333333333334,0.6666666666666666,6
Ireland,1.7303370786516854,2.561797752808989,89
Israel,1.5748752079866888,1.7154742096505824,1202
Italy,1.4464912280701754,2.300877192982456,1140
Japan,1.5353535353535352,3.420875420875421,297
Kazakhstan,0.0,3.0,1
Kenya,0.0,3.0,1
Laos,0.5,4.0,2
Latvia,1.857646229739253,2.831571529245948,1419
Lithuania,1.2459016393442623,2.5655737704918034,122
Luxembourg,1.2916666666666667,4.430555555555555,72
Macedonia,0.8823529411764706,2.4705882352941178,17
Malaysia,2.9870967741935486,2.7193548387096773,310
Marshall Islands,0.5333333333333333,0.6,15
Mexico,0.8986486486486487,2.4864864864864864,148
Moldova,1.3950617283950617,2.090534979423868,243
Montenegro,0.0,0.5,2
Montserrat,1.0,4.0,2
Mozambique,0.8333333333333334,1.6666666666666667,12
Netherlands,1.6673120361406906,2.314187372270625,9297
New Zealand,1.5272727272727273,2.077272727272727,220
Nicaragua,0.0,0.0,3
Norfolk Island,2.0,1.0,1
North Korea,0.6666666666666666,2.0,3
Northern Ireland,1.6037735849056605,2.0754716981132075,53
Norway,1.6018055465350394,2.542118594531402,15397
Pakistan,2.0,0.0,1
Panama,1.9166666666666667,3.4166666666666665,12
Peru,0.8761061946902655,0.5132743362831859,113
Philippines,1.5,2.0,2
Poland,0.6650283553875236,1.143289224952741,2645
Portugal,1.6459143968871595,1.9649805447470816,257
Romania,2.2484848484848485,3.618181818181818,165
Russia,0.725,1.0875,160
Saint Helena,5.0,2.0,3
Scotland,1.3936631944444444,2.318576388888889,2304
Serbia,1.4429065743944636,2.6470588235294117,578
Singapore,3.1627906976744184,5.093023255813954,43
Sint Maarten,1.0,4.0,1
Slovak Republic,1.3575129533678756,1.816580310880829,965
Slovakia,0.0,0.0,3
Slovenia,2.0980287693127333,3.6313265849760255,1877
South Africa,1.5647321428571428,2.609375,448
South Korea,0.8333333333333334,0.8333333333333334,6
Spain,0.761168384879725,1.1743986254295533,1164
