country,neg_words,pos_words,nb_review
Argentina,0.0,0.0,6
Ascension Island,1.5,2.5,10
Australia,2.168103448275862,4.556034482758621,232
Austria,2.608695652173913,3.717391304347826,46
Bahamas,0.0,2.0,1
Belarus,0.9130434782608695,3.0869565217391304,23
Belgium,2.035660091047041,2.6289833080424887,1318
Bermuda,2.111111111111111,2.7777777777777777,9
Bolivia,2.176470588235294,4.0,34
Brazil,0.46808510638297873,0.6170212765957447,47
Bulgaria,1.3333333333333333,2.0,3
Cambodia,2.418181818181818,6.545454545454546,55
Canada,1.6825147022281124,3.277727159778017,12073
Chile,1.3333333333333333,3.75,12
China,0.75,2.75,8
Colombia,0.0,4.0,1
Croatia,1.7777777777777777,2.188888888888889,90
Cyprus,1.0731707317073171,1.4634146341463414,41
Czech Republic,1.2608695652173914,2.1956521739130435,46
Denmark,1.5712328767123287,2.1485540334855404,6570
Dominican Republic,0.0,0.0,1
Ecuador,1.2,1.7,10
El Salvador,0.7021276595744681,1.553191489361702,94
England,1.8272965879265093,3.36246719160105,3810
Estonia,1.8940092165898617,2.9262672811059907,217
Faroe Islands,1.7936507936507937,4.0,63
Finland,1.3433544303797469,2.253691983122363,1896
France,0.8666666666666667,1.875,120
Germany,1.2149643705463182,2.155581947743468,842
Greece,1.7052023121387283,3.2196531791907512,173
Guam,0.19230769230769232,2.0384615384615383,26
Guatemala,7.0,4.0,1
Hong Kong,2.857142857142857,4.285714285714286,7
Hungary,1.1666666666666667,1.9444444444444444,90
Iceland,1.4050632911392404,2.1139240506329116,79
India,1.0714285714285714,3.0,28
Ireland,1.2380952380952381,2.979591836734694,147
Israel,1.311046511627907,1.9505813953488371,688
Italy,1.6417910447761195,2.962686567164179,268
Japan,1.6323529411764706,3.5764705882352943,340
Jersey,0.0,3.3333333333333335,3
Latvia,1.7333333333333334,3.8444444444444446,45
Lithuania,3.0,7.666666666666667,3
Luxembourg,2.0,4.086956521739131,23
Malaysia,2.289473684210526,3.210526315789474,76
Mexico,0.780952380952381,2.8380952380952382,210
Moldova,1.25,2.375,8
Mozambique,0.6976744186046512,2.0,215
Netherlands,1.636424282855237,2.4709806537691796,1499
New Zealand,1.7580645161290323,3.5,62
North Korea,1.6,3.0,5
Northern Ireland,1.25,1.75,8
Norway,1.8457142857142856,3.2979591836734694,1225
Pakistan,5.0,3.0,1
Panama,1.4634146341463414,4.682926829268292,41
Peru,1.0,0.0,2
Philippines,1.8333333333333333,2.1666666666666665,6
Poland,0.7563451776649747,2.003384094754653,591
Portugal,1.9102564102564104,5.769230769230769,78
Puerto Rico,1.4,3.1,10
Romania,1.6896551724137931,3.0172413793103448,58
Russia,0.5714285714285714,3.0,7
Saudi Arabia,1.0,5.0,4
Scotland,1.4676616915422886,2.550995024875622,804
Serbia,1.3125,2.6875,16
Singapore,0.0,0.0,1
Slovak Republic,1.3294117647058823,2.376470588235294,85
Slovenia,4.642857142857143,7.785714285714286,14
South Africa,1.7142857142857142,5.142857142857143,7
South Korea,1.1,2.9,10
Spain,0.7810945273631841,1.6343283582089552,402
Sweden,1.7668380462724935,1.9133676092544987,3890
Switzerland,1.564102564102564,2.5076923076923077,195
Taiwan,0.45,2.0,20
Thailand,0.8028169014084507,2.1549295774647885,71
Turkey,2.37,1.78,100
Ukraine,1.5,3.0,2
"United States, Alabama",1.599388379204893,3.567787971457696,981
"United States, Alaska",1.4065364687126345,2.7540852929453967,2509
"United States, Arizona",1.9283725639078715,4.359149582384206,3951
"United States, Arkansas",1.2874251497005988,3.9940119760479043,167
"United States, California",1.737554519476613,3.4153256128741165,13298
"United States, Colorado",2.078321967348626,3.8350898946063237,4839
"United States, Connecticut",1.6449309852451213,3.0495002379819134,2101
"United States, Delaware",1.6324200913242009,3.33675799086758,876
"United States, Florida",1.5909174311926606,3.2040825688073395,21800
"United States, Georgia",1.8005763688760807,3.6645533141210374,5205
"United States, Hawaii",2.2641509433962264,4.0,53
"United States, Idaho",1.6666666666666667,3.4135191846522783,6672
"United States, Illinois",1.8650938477580814,4.040015641293014,7672
"United States, Indiana",1.842997542997543,3.4523341523341524,4070
"United States, Iowa",1.7355982274741506,3.568685376661743,1354
"United States, Kansas",1.6321044546850998,3.9596774193548385,2604
"United States, Kentucky",1.2603866721513781,2.7527766351295764,2431
"United States, Louisiana",1.981981981981982,3.2857142857142856,777
"United States, Maine",1.7063684978123481,4.035002430724356,2057
"United States, Maryland",1.842805061119451,3.4173279004932446,4663
"United States, Massachusetts",2.04091888011486,3.8274706867671693,4179
"United States, Michigan",2.289325842696629,4.8026046986721145,3916
"United States, Minnesota",1.633422076592259,3.4104034405078845,4883
"United States, Mississippi",1.4697986577181208,3.3557046979865772,149
"United States, Missouri",1.8402777777777777,3.989787581699346,2448
"United States, Montana",1.7033639143730888,3.8134556574923546,327
"United States, Nebraska",1.492822966507177,3.0813397129186604,836
"United States, Nevada",1.2160194174757282,3.0186084142394822,1236
"United States, New Hampshire",2.013724864347271,3.6460261729971273,3133
"United States, New Jersey",1.2219976218787159,2.329845422116528,8410
"United States, New Mexico",1.4229934924078091,3.2331887201735356,922
"United States, New York",1.6185539955386432,3.4233040283427374,7621
"United States, North Carolina",1.7947723095772923,3.324484378190729,4897
"United States, North Dakota",1.0161290322580645,3.088709677419355,124
"United States, Ohio",1.6523929471032746,3.793946401288351,24217
"United States, Oklahoma",1.8762135922330097,3.3737864077669903,412
"United States, Oregon",1.6498838109992253,3.473663826491092,2582
"United States, Pennsylvania",1.8006609845190469,3.294051139328579,11498
"United States, Rhode Island",1.9680365296803652,3.5319634703196345,438
"United States, South Carolina",1.792368125701459,3.952861952861953,891
"United States, South Dakota",1.0754716981132075,2.547169811320755,53
"United States, Tennessee",1.5346020761245676,2.942214532871972,2890
"United States, Texas",1.3201509041238455,2.4598673084428255,7687
"United States, Utah",1.0640904806786051,2.5570216776625823,1061
"United States, Vermont",2.8073394495412844,6.278052223006352,1417
"United States, Virginia",1.5931024892226393,2.9162842441941317,7191
"United States, Washington",1.6407516147974164,3.39776864357017,8515
"United States, West Virginia",1.1118760757314974,2.566265060240964,581
"United States, Wisconsin",1.9223981313262393,3.774201920581365,3853
"United States, Wyoming",2.0533333333333332,4.886666666666667,150
Venezuela,4.451612903225806,7.387096774193548,31
Virgin Islands (U.S.),3.0,1.0,1
Wales,1.5,1.5,2
