country,neg_words,pos_words,nb_review
Afghanistan,1.0,4.0,1
Ascension Island,2.25,2.25,4
Australia,1.945054945054945,3.9926739926739927,819
Austria,2.7142857142857144,5.232142857142857,56
Belarus,1.0333333333333334,2.466666666666667,30
Belgium,2.1947852760736195,3.000766871165644,1304
Bermuda,1.8125,3.0,16
Bolivia,2.5,4.09375,32
Bosnia and Herzegovina,0.0,5.0,1
Brazil,0.6714285714285714,1.3571428571428572,70
Cambodia,2.7058823529411766,5.676470588235294,34
Canada,1.7562849162011174,3.1503008165019337,18616
Chile,1.5384615384615385,3.923076923076923,13
China,1.375,2.1875,16
Colombia,0.0,3.0,1
Croatia,1.6666666666666667,2.5913978494623655,93
Cyprus,1.2298850574712643,1.5517241379310345,87
Czech Republic,1.3859649122807018,1.9532163742690059,171
Denmark,1.71997969027672,2.305153592282305,7878
Dominican Republic,0.3333333333333333,0.0,3
Ecuador,0.5625,2.75,16
El Salvador,0.39316239316239315,1.7264957264957266,117
England,2.0177884615384616,3.4391826923076922,4160
Estonia,2.0474137931034484,3.521551724137931,232
Faroe Islands,2.1,4.766666666666667,90
Finland,1.6223118279569892,2.302867383512545,2232
France,1.3620689655172413,2.3189655172413794,116
Germany,1.4788334901222955,2.3179680150517403,1063
Greece,1.7323232323232323,3.0505050505050506,198
Guam,0.8695652173913043,2.5217391304347827,23
Hong Kong,4.921875,10.21875,64
Hungary,1.4375,2.421875,128
Iceland,1.6166666666666667,2.3,60
India,0.7941176470588235,2.2058823529411766,34
Ireland,1.309278350515464,3.056701030927835,194
Israel,1.4402985074626866,1.8992537313432836,804
Italy,1.275092936802974,2.2156133828996283,538
Japan,1.3606986899563318,3.2157205240174673,1145
Latvia,1.9310344827586208,3.4022988505747125,87
Lebanon,0.5,4.5,4
Luxembourg,1.9787234042553192,5.425531914893617,47
Malaysia,2.7758620689655173,2.6551724137931036,58
Mexico,1.5309734513274336,2.495575221238938,113
Moldova,1.7777777777777777,4.888888888888889,9
Mozambique,0.5930232558139535,1.9069767441860466,86
Netherlands,1.7378190255220418,2.6415313225058004,1724
New Zealand,1.416,3.12,125
Norfolk Island,0.0,0.0,1
North Korea,0.7272727272727273,3.0,11
Northern Ireland,1.4242424242424243,1.878787878787879,33
Norway,1.8128938439166262,3.0688317983519147,2063
Pakistan,2.0,0.0,1
Panama,1.5,2.0,6
Philippines,1.2342342342342343,2.0765765765765765,222
Poland,0.7802607076350093,1.8212290502793296,537
Portugal,1.75,3.578125,64
Puerto Rico,3.4,4.8,5
Romania,2.537037037037037,3.8703703703703702,54
Russia,1.125,2.125,16
Saint Helena,4.0,1.0,1
Scotland,1.5483870967741935,2.663978494623656,744
Serbia,1.631578947368421,3.263157894736842,19
Singapore,3.0,4.181818181818182,22
Slovak Republic,1.5208333333333333,2.6666666666666665,48
Slovenia,3.95,7.05,20
South Africa,1.75,2.5833333333333335,12
South Korea,1.2352941176470589,3.3529411764705883,17
Spain,0.7850877192982456,1.6578947368421053,456
Sweden,1.7870282571591125,1.8224919400720652,5273
Switzerland,1.8125,2.8392857142857144,336
Taiwan,0.9433962264150944,1.7547169811320755,53
Thailand,1.0408163265306123,2.2551020408163267,98
Turkey,2.4603174603174605,2.5873015873015874,63
"United States, Alabama",1.77217125382263,3.435015290519878,1308
"United States, Alaska",1.6056603773584905,2.6943396226415093,530
"United States, Arizona",1.9901829540383758,4.464970995091477,4482
"United States, Arkansas",1.4196891191709844,3.383419689119171,193
"United States, California",1.771676079012598,3.4081465770577264,39133
"United States, Colorado",2.2103619327576705,3.8116847326841814,5443
"United States, Connecticut",1.8023121387283236,3.1682080924855494,1730
"United States, Delaware",1.9661016949152543,3.6932203389830507,590
"United States, Florida",2.040179956562209,3.651101458268694,6446
"United States, Georgia",2.073923018098394,3.75325006372674,3923
"United States, Hawaii",2.1805555555555554,4.145833333333333,144
"United States, Idaho",1.8250985850150776,3.4894456042681514,4311
"United States, Illinois",2.1506112469437655,4.206519967400163,6135
"United States, Indiana",2.0173745173745172,3.799227799227799,2072
"United States, Iowa",1.794289897510981,3.4275256222547585,1366
"United States, Kansas",2.0259301014656144,4.517474633596392,887
"United States, Kentucky",1.362565445026178,2.7526178010471205,764
"United States, Louisiana",1.9822161422708617,2.926128590971272,1462
"United States, Maine",2.1178947368421053,3.9831578947368422,475
"United States, Maryland",2.0212542639727107,3.605352925741275,3811
"United States, Massachusetts",1.9901302803000396,3.8995262534544017,5066
"United States, Michigan",2.5266207895689967,4.585295182904745,2761
"United States, Minnesota",1.8884580291970803,3.4160583941605838,4384
"United States, Mississippi",1.7304347826086957,2.8521739130434782,230
"United States, Missouri",1.771091811414392,3.6705955334987594,1612
"United States, Montana",1.5129151291512914,3.4317343173431736,271
"United States, Nebraska",1.680722891566265,3.2349397590361444,498
"United States, Nevada",1.22475442043222,3.088801571709234,2545
"United States, New Hampshire",2.0808661069376932,3.657976137870084,2263
"United States, New Jersey",1.5786716557530402,2.941253507951356,5345
"United States, New Mexico",1.8502415458937198,3.4444444444444446,207
"United States, New York",1.7790857667023392,3.4716404219538295,6541
"United States, North Carolina",2.1326666666666667,3.823,3000
"United States, North Dakota",1.1285714285714286,2.4571428571428573,70
"United States, Ohio",1.9703247480403137,3.6465098917506533,5358
"United States, Oklahoma",1.78134110787172,3.443148688046647,343
"United States, Oregon",1.6315877251501,3.246831220813876,5996
"United States, Pennsylvania",2.0605266032994645,3.493062383917841,9153
"United States, Rhode Island",2.2113821138211383,3.9186991869918697,246
"United States, South Carolina",1.8555555555555556,3.568888888888889,450
"United States, South Dakota",1.2580645161290323,2.338709677419355,62
"United States, Tennessee",1.765321375186846,3.0004982561036373,2007
"United States, Texas",1.506288924166565,2.514714861399438,8189
"United States, Utah",1.326829268292683,2.8365853658536584,820
"United States, Vermont",2.741061755146262,5.624052004333694,923
"United States, Virginia",1.8028032866118897,3.356694055099082,4138
"United States, Washington",1.8522855812096612,4.033002861135139,30058
"United States, West Virginia",1.2736318407960199,2.4975124378109452,201
"United States, Wisconsin",2.2117486338797816,3.970969945355191,2928
"United States, Wyoming",1.9759036144578312,4.759036144578313,83
Vatican City,0.0,0.0,1
Venezuela,6.386666666666667,9.16,75
Virgin Islands (U.S.),1.3333333333333333,2.3333333333333335,3
Wales,1.0,2.0,1
