country,neg_words,pos_words,nb_review
Afghanistan,0.0,3.0,1
Algeria,0.3333333333333333,0.6666666666666666,3
Andorra,1.0,3.6666666666666665,3
Argentina,0.47619047619047616,0.6904761904761905,42
Armenia,0.0,0.0,1
Ascension Island,0.75,2.5,8
Australia,1.9805825242718447,3.4346866725507503,18128
Austria,2.1021634615384617,2.234375,832
Azerbaijan,0.5,0.5,2
Bangladesh,8.5,4.0,2
Barbados,0.0,2.0,3
Belarus,1.596774193548387,1.8028673835125448,1674
Belgium,2.070767195767196,2.668320105820106,3024
Bermuda,1.24,2.2,25
Bolivia,2.838709677419355,3.3870967741935485,31
Bosnia and Herzegovina,0.7894736842105263,1.7017543859649122,57
Botswana,0.0,1.5,2
Brazil,0.47833935018050544,1.1389891696750902,554
Bulgaria,0.9333333333333333,1.5333333333333334,15
Cambodia,1.6923076923076923,3.3974358974358974,78
Canada,1.811637672465507,3.0230953809238152,10002
Cayman Islands,0.7142857142857143,3.142857142857143,7
Chile,2.2159187129551228,3.7866215071972906,1181
China,1.1153846153846154,1.5,78
Colombia,1.25,3.9375,32
Croatia,2.1100993377483444,2.4234271523178808,2416
Cyprus,1.0625,1.546875,64
Czech Republic,1.2578055307760927,1.6030330062444247,1121
Denmark,1.447309870550162,2.2549892125134843,29664
Dominican Republic,0.1702127659574468,0.46808510638297873,47
East Timor,3.5,5.0,2
Ecuador,1.2179487179487178,2.551282051282051,78
Egypt,0.3333333333333333,1.6666666666666667,3
El Salvador,0.8110599078341014,1.5806451612903225,217
England,1.6928111951247038,2.768705563706128,17722
Estonia,2.0130434782608697,2.6615384615384614,2990
Faroe Islands,1.8558758314855877,3.0066518847006654,451
Finland,1.511926367643246,2.1468758102151932,7714
France,0.884140061791967,1.565911431513903,1942
Germany,1.2212494924888349,1.7785221274868046,39408
Greece,1.32010582010582,1.8280423280423281,378
Greenland,0.0,0.0,3
Guam,1.3333333333333333,2.111111111111111,9
Guatemala,0.5,0.75,8
Hong Kong,5.82051282051282,11.153846153846153,156
Hungary,1.0645491803278688,1.7991803278688525,976
Iceland,1.1680672268907564,2.0168067226890756,119
India,1.2258064516129032,2.4193548387096775,31
Indonesia,0.8066298342541437,0.34806629834254144,181
Ireland,1.9014084507042253,3.630985915492958,355
Isle of Man,0.5,3.5,2
Israel,1.9179576696487017,2.048221688850098,4583
Italy,0.9609450337512054,1.5935390549662487,2074
Japan,1.575268817204301,3.0094086021505375,744
Jersey,1.4,3.2,10
Kazakhstan,2.4,1.5,10
Kosovo,3.0,3.0,1
Laos,3.5,1.0,2
Latvia,1.8340425531914895,2.425531914893617,235
Lesotho,0.0,2.0,1
Liechtenstein,0.75,2.75,4
Lithuania,2.0636363636363635,3.3454545454545452,110
Luxembourg,1.881720430107527,3.129032258064516,93
Malaysia,2.9216300940438873,2.4670846394984327,319
Malta,0.0,2.3333333333333335,3
Marshall Islands,0.7162162162162162,0.9054054054054054,74
Mexico,0.8493150684931506,2.1095890410958904,292
Moldova,1.8537906137184115,2.292418772563177,554
Montserrat,3.0,4.0,1
Mozambique,1.105263157894737,1.4736842105263157,38
Namibia,0.3333333333333333,1.7777777777777777,9
Netherlands,1.5380493033226152,2.2612004287245444,9330
New Zealand,1.5335443037974683,2.0829113924050633,1580
Norfolk Island,3.0,0.0,1
North Korea,1.375,1.9375,16
Northern Ireland,1.3352272727272727,2.0,176
Norway,1.6279237655212244,2.4695350851862545,6926
Oman,0.6666666666666666,1.3333333333333333,3
Palestine,0.2,2.6,5
Panama,1.9,2.9,10
Paraguay,0.6666666666666666,3.0,3
Peru,1.3,0.4,30
Philippines,1.8888888888888888,2.5555555555555554,9
Poland,0.888080388080388,1.560984060984061,2886
Portugal,1.5857519788918206,2.3192612137203166,379
Puerto Rico,1.0,2.7777777777777777,9
Romania,2.2738853503184715,2.8980891719745223,157
Russia,0.902782433791485,1.0305062018102582,2983
Saint Helena,1.75,3.25,4
Scotland,1.4346534653465346,2.5937293729372937,3030
Serbia,1.4158878504672898,2.4485981308411215,214
Singapore,2.3846153846153846,4.346153846153846,78
Slovak Republic,1.261654135338346,1.7691729323308272,1330
Slovakia,0.0,0.0,2
Slovenia,2.149284253578732,3.719836400817996,489
South Africa,1.4394618834080717,3.1479820627802693,223
South Korea,1.2592592592592593,2.185185185185185,27
Spain,0.8453172205438066,1.333534743202417,1655
Sudan,1.0,2.5,2
Sweden,1.6145038167938932,1.7855208076828368,8122
Switzerland,1.8122167487684728,2.7127093596059115,10150
Syria,0.0,2.0,1
Taiwan,1.7419354838709677,2.967741935483871,62
Tanzania,0.8333333333333334,2.5,6
Thailand,1.5482233502538072,2.9035532994923856,591
Tunisia,0.0,2.0,1
Turkey,1.6666666666666667,1.3125,144
Ukraine,1.1785714285714286,1.457142857142857,140
"United States, Alabama",1.7009345794392523,2.6542056074766354,535
"United States, Alaska",1.162162162162162,2.3027027027027027,185
"United States, Arizona",1.953027139874739,4.008350730688935,958
"United States, Arkansas",1.380952380952381,3.142857142857143,126
"United States, California",1.7604554412086708,3.0122618786949857,4567
"United States, Colorado",2.133887349953832,3.3361034164358263,1083
"United States, Connecticut",1.7789203084832905,3.017994858611825,389
"United States, Delaware",1.8476190476190477,3.219047619047619,105
"United States, Florida",1.7886382623224728,3.2155388471177946,2394
"United States, Georgia",1.9923413566739605,3.50109409190372,914
"United States, Hawaii",1.394736842105263,2.5789473684210527,38
"United States, Idaho",1.489795918367347,2.857142857142857,490
"United States, Illinois",1.8259587020648969,3.309734513274336,2373
"United States, Indiana",1.6567255021302496,3.1192939744370056,1643
"United States, Iowa",1.8487903225806452,3.439516129032258,496
"United States, Kansas",1.8410596026490067,3.6258278145695364,302
"United States, Kentucky",1.4790794979079498,2.8200836820083683,478
"United States, Louisiana",1.8,3.35625,160
"United States, Maine",1.9130434782608696,3.5434782608695654,138
"United States, Maryland",1.7236842105263157,3.1296992481203008,1064
"United States, Massachusetts",1.954468802698145,3.209106239460371,593
"United States, Michigan",2.0621827411167515,3.7944162436548226,788
"United States, Minnesota",1.9162264150943396,3.449811320754717,1325
"United States, Mississippi",1.66,2.34,50
"United States, Missouri",1.9243306169965075,4.0011641443539,859
