country,neg_words,pos_words,nb_review
Algeria,0.5,1.5,2
Andorra,2.8421052631578947,5.842105263157895,19
Argentina,0.5217391304347826,2.0869565217391304,23
Ascension Island,1.8823529411764706,2.4705882352941178,17
Australia,2.2255767587581885,4.225007120478496,3511
Austria,2.3993993993993996,3.4234234234234235,333
Bahamas,1.0,2.1666666666666665,6
Bangladesh,4.0,2.0,1
Belarus,1.5893719806763285,2.0579710144927534,207
Belgium,1.8747039827771799,2.6920559741657697,23225
Bermuda,2.0602739726027397,3.0986301369863014,365
Bolivia,3.28125,5.6875,32
Bosnia and Herzegovina,0.5,0.0,2
Botswana,0.0,10.0,1
Brazil,0.6262230919765166,1.4667318982387476,1022
Bulgaria,1.1333333333333333,1.4,15
Cambodia,3.4307692307692306,6.076923076923077,65
Canada,1.889196115457243,3.463177771783113,14828
Chile,2.2285714285714286,4.9714285714285715,175
China,1.3493975903614457,2.108433734939759,83
Colombia,1.5,4.611111111111111,18
Costa Rica,0.6,3.8,5
Croatia,1.7154772937905467,2.8072289156626504,1079
Cyprus,0.9943181818181818,1.7386363636363635,176
Czech Republic,1.469064748201439,2.175539568345324,695
Denmark,1.4917911824386645,2.4270429809998157,21684
Dominican Republic,0.1729490022172949,0.05543237250554324,451
Ecuador,0.7,2.0,10
El Salvador,0.9473684210526315,2.136842105263158,95
England,1.9015757775761075,3.4488903555812227,12121
Estonia,1.9662610619469028,3.5033185840707963,1808
Faroe Islands,1.8409090909090908,4.264204545454546,352
Finland,1.7186800894854586,2.5262863534675617,7152
France,0.910040351293615,1.576548777593164,4213
Germany,1.4276862626567932,2.1570197974913103,6617
Greece,1.6019261637239166,2.406099518459069,623
Guam,1.25,2.0,8
Guatemala,4.0,5.0,2
Hong Kong,6.813559322033898,14.72316384180791,177
Hungary,1.2327302631578947,2.239309210526316,1216
Iceland,1.2634408602150538,2.639784946236559,186
India,1.0,2.6222222222222222,45
Indonesia,0.5333333333333333,1.2666666666666666,15
Ireland,1.7727272727272727,3.3181818181818183,440
Isle of Man,0.2222222222222222,0.2222222222222222,9
Israel,1.8554327808471456,2.6224677716390423,1086
Italy,0.8245341614906833,1.6040372670807452,3864
Japan,1.796626054358013,3.949390815370197,1067
Jersey,1.6666666666666667,4.0,3
Jordan,2.0,2.0,1
Latvia,1.6971830985915493,2.591549295774648,568
Lithuania,1.5432098765432098,3.45679012345679,81
Luxembourg,1.6915254237288135,3.7966101694915255,295
Malaysia,2.6277056277056277,2.9523809523809526,231
Marshall Islands,0.9583333333333334,1.375,24
Mauritius,0.5,2.0,2
Mexico,1.1930379746835442,2.731012658227848,316
Moldova,1.8186046511627907,2.604651162790698,215
Montserrat,0.5,2.0,2
Mozambique,0.6842105263157895,2.5789473684210527,38
Nepal,1.3333333333333333,2.3333333333333335,3
Netherlands,1.560429632603895,2.3717626982533626,19924
New Zealand,1.6295681063122924,3.3006644518272426,602
North Korea,1.3125,2.34375,64
Northern Ireland,1.1151079136690647,2.158273381294964,139
Norway,1.612063953488372,2.8308139534883723,6880
Oman,1.0,2.0,1
Pakistan,1.5,5.75,4
Palestine,0.0,2.0,1
Panama,0.34285714285714286,1.5714285714285714,35
Paraguay,0.0,5.5,2
Peru,0.3157894736842105,0.0,19
Philippines,2.4693877551020407,2.938775510204082,49
Poland,0.7815967523680649,1.5412719891745603,3695
Portugal,1.6709470304975922,2.723916532905297,623
Puerto Rico,1.3333333333333333,4.733333333333333,15
