country,neg_words,pos_words,nb_review
Argentina,0.0,0.0,3
Ascension Island,1.1923076923076923,2.576923076923077,26
Australia,2.113382899628253,3.9553903345724906,538
Austria,2.1728395061728394,3.6666666666666665,81
Bangladesh,1.0,6.0,1
Belarus,1.0952380952380953,1.8095238095238095,21
Belgium,2.1088082901554404,2.8932642487046634,965
Bermuda,1.5,3.642857142857143,14
Bolivia,2.3855421686746987,4.337349397590361,83
Bosnia and Herzegovina,0.0,1.0,1
Brazil,0.90625,1.671875,64
Bulgaria,0.4,1.6,5
Cambodia,2.5,5.404761904761905,42
Canada,1.8258296887059429,3.3422948289169025,7774
Chile,1.8571428571428572,4.142857142857143,7
China,1.3461538461538463,1.7307692307692308,26
Colombia,1.0,3.0,1
Croatia,1.6283783783783783,2.527027027027027,148
Cyprus,0.9298245614035088,1.9649122807017543,57
Czech Republic,1.2771739130434783,2.1956521739130435,184
Denmark,1.5298268120590122,2.1239576651699807,6236
Dominican Republic,1.0,0.0,2
Ecuador,2.0,1.0,1
El Salvador,1.0555555555555556,1.8333333333333333,36
England,1.6701219512195122,3.169817073170732,3280
Estonia,1.7956989247311828,3.3010752688172045,186
Faroe Islands,1.564516129032258,4.064516129032258,62
Finland,1.4678780012978585,2.336794289422453,1541
France,1.138755980861244,1.9712918660287082,209
Germany,1.2416534181240064,1.937201907790143,1258
Greece,1.6339869281045751,2.673202614379085,153
Guam,1.75,2.0,8
Hong Kong,3.8636363636363638,5.7272727272727275,22
Hungary,1.2531645569620253,2.329113924050633,237
Iceland,1.2,2.290909090909091,55
India,0.9166666666666666,2.988095238095238,168
Indonesia,1.0,1.0,1
Ireland,1.5279503105590062,2.9627329192546585,161
Israel,1.4246823956442831,1.6787658802177858,551
Italy,0.9664429530201343,1.7852348993288591,447
Japan,1.7142857142857142,3.641025641025641,273
Latvia,1.7857142857142858,3.357142857142857,56
Lithuania,1.5714285714285714,3.0714285714285716,14
Luxembourg,2.1666666666666665,4.666666666666667,24
Malaysia,2.6486486486486487,2.4324324324324325,74
Mexico,0.9240506329113924,2.7974683544303796,79
Moldova,1.9411764705882353,2.235294117647059,17
Mozambique,0.6417910447761194,2.1641791044776117,67
Netherlands,1.5268340718857705,2.384539635647464,2031
New Zealand,1.8688524590163935,3.557377049180328,122
Norfolk Island,0.0,0.0,1
North Korea,1.25,2.125,8
Northern Ireland,1.4482758620689655,1.4827586206896552,29
Norway,1.6490473263675476,2.925015365703749,1627
Pakistan,3.0,1.0,1
Panama,1.0,3.75,4
Peru,1.0,5.0,1
Philippines,0.5,4.5,2
Poland,1.033509700176367,2.740740740740741,567
Portugal,1.9090909090909092,4.284090909090909,88
Puerto Rico,1.5,2.5,2
Romania,1.8392857142857142,2.9464285714285716,56
Russia,0.3333333333333333,1.8333333333333333,6
Saudi Arabia,1.0,5.0,1
Scotland,1.521181001283697,2.92811296534018,779
Serbia,1.8571428571428572,2.5238095238095237,21
Singapore,3.1666666666666665,5.666666666666667,18
Slovak Republic,1.5714285714285714,2.6363636363636362,154
Slovenia,1.828125,3.9375,64
South Africa,1.6,3.12,25
South Korea,1.1666666666666667,2.8333333333333335,18
Spain,0.8525345622119815,1.262672811059908,651
Sweden,1.537001287001287,1.611969111969112,3108
Switzerland,1.7729257641921397,3.109170305676856,229
Taiwan,0.9295774647887324,1.6338028169014085,71
Thailand,1.0384615384615385,2.3974358974358974,78
Turkey,2.29126213592233,1.941747572815534,103
Uganda,0.0,1.0,1
Ukraine,1.25,3.25,8
"United States, Alabama",1.6992143658810326,3.3905723905723906,891
"United States, Alaska",1.4419354838709677,3.009677419354839,310
"United States, Arizona",1.7876335719472973,4.3617595186222635,9639
"United States, Arkansas",1.4557823129251701,3.068027210884354,147
"United States, California",1.669694941187721,3.184565362914794,10457
"United States, Colorado",2.0914446378363905,3.633819788458964,7469
"United States, Connecticut",1.74,3.06875,1600
"United States, Delaware",1.7568951930654058,3.259259259259259,2538
"United States, Florida",1.8383961117861483,3.624004320237613,7407
"United States, Georgia",1.8599171413775246,3.549715173485241,3862
"United States, Hawaii",1.9367088607594938,3.1392405063291138,79
"United States, Idaho",1.3427991886409736,2.918864097363083,986
"United States, Illinois",1.843146876022244,3.739450441609421,6114
"United States, Indiana",1.676543795187863,3.1563351902334955,8437
"United States, Iowa",1.6510516252390057,3.21414913957935,1046
"United States, Kansas",1.675642594859241,3.6634026927784578,817
"United States, Kentucky",1.418877236273905,2.6915484268969774,1621
"United States, Louisiana",2.0217391304347827,3.2080745341614905,322
"United States, Maine",1.9834710743801653,4.482093663911845,363
"United States, Maryland",1.6312289759837284,3.284518501134319,12783
"United States, Massachusetts",1.967817437097718,3.612053832650673,1709
"United States, Michigan",2.280359820089955,4.271664167916042,3335
"United States, Minnesota",1.7333127317676142,3.38442521631644,3236
"United States, Mississippi",1.4357142857142857,3.3214285714285716,140
"United States, Missouri",1.780580075662043,3.6778058007566203,1586
"United States, Montana",2.0638297872340425,3.882978723404255,188
"United States, Nebraska",1.7482014388489209,2.973621103117506,417
"United States, Nevada",1.0118906064209274,2.718192627824019,841
"United States, New Hampshire",1.8972602739726028,3.4101027397260273,1168
"United States, New Jersey",1.459324344796243,3.003029843963036,13202
"United States, New Mexico",2.374331550802139,3.679144385026738,187
"United States, New York",1.6396248534583822,3.326260257913247,8530
"United States, North Carolina",1.6569787678384964,3.062130177514793,5746
"United States, North Dakota",1.0961538461538463,2.980769230769231,52
"United States, Ohio",1.7414440022740194,3.920977828311541,8795
"United States, Oklahoma",1.6868686868686869,3.1994949494949494,396
