country,neg_words,pos_words,nb_review
Abkhazia,0.5,4.5,2
Afghanistan,3.0,5.0,1
Albania,0.0,4.0,1
Algeria,0.8571428571428571,1.7142857142857142,7
Andorra,2.25,3.7777777777777777,36
Argentina,0.19230769230769232,0.5384615384615384,26
Armenia,0.0,3.0,1
Ascension Island,1.6153846153846154,2.9615384615384617,26
Australia,2.044017094017094,4.038461538461538,2340
Austria,1.8490421455938697,2.3624521072796933,1305
Belarus,1.6363636363636365,2.675889328063241,253
Belgium,1.9730753050063106,3.0458561211611275,2377
Bermuda,2.0384615384615383,4.115384615384615,26
Bolivia,1.8,4.033333333333333,30
Bosnia and Herzegovina,0.5,3.0,6
Botswana,0.0,3.0,1
Brazil,0.34723788049605414,0.9616685456595265,887
Bulgaria,0.5263157894736842,1.6842105263157894,19
Burkina Faso,0.0,2.0,2
Cambodia,2.1666666666666665,4.0,36
Canada,1.7045454545454546,3.520806658130602,9372
Cayman Islands,0.125,2.75,8
Chile,2.005780346820809,4.606936416184971,173
China,1.09375,1.625,64
Colombia,1.5,3.7333333333333334,30
Costa Rica,1.0,5.0,2
Croatia,1.8338586222422333,2.5529040972534895,2221
Cyprus,0.9302325581395349,1.8837209302325582,86
Czech Republic,1.3377093707559982,2.1032141240380264,2209
Denmark,1.3155563536242294,2.413359669599569,33414
Dominican Republic,0.14545454545454545,0.32727272727272727,55
Ecuador,1.0,2.8461538461538463,13
El Salvador,0.5714285714285714,1.6031746031746033,189
England,1.634032197678772,3.226506926244852,10684
Estonia,1.8169398907103824,3.2493169398907105,1464
Faroe Islands,1.821505376344086,3.621505376344086,465
Finland,1.5220206218527697,2.3260330908800255,12511
France,0.8844056706652127,1.6919302071973827,1834
Germany,1.2108827918723453,1.9644510771821069,52266
Greece,1.2278056951423786,2.0435510887772192,597
Greenland,0.0,0.0,8
Guam,1.2857142857142858,2.5714285714285716,7
Guatemala,1.2,3.8,5
Honduras,2.0,5.0,6
Hong Kong,8.255813953488373,16.25,172
Hungary,0.9767741935483871,2.018494623655914,2325
Iceland,1.2,1.9846153846153847,130
India,0.8947368421052632,2.9210526315789473,38
Indonesia,0.5806451612903226,0.6774193548387096,31
